task,target,feature_set,model,initial_train_size,final_train_size,initial_train_r2,final_train_r2,initial_cv_r2,final_cv_r2,cv_r2_gain,recent_cv_r2_gain,final_train_cv_gap,max_abs_train_cv_gap,initial_train_sd,final_train_sd,train_sd_change,initial_cv_sd,final_cv_sd,cv_sd_change,validation_trend,final_gap_level,more_data_likely_helpful,source_file,initial_train_macro_f1,final_train_macro_f1,initial_cv_macro_f1,final_cv_macro_f1,cv_macro_f1_gain,recent_cv_macro_f1_gain
regression,AC,fs1,RIDGE,34,206,0.2803063877671514,0.377604409178213,0.0644602759943069,0.0512614060999592,-0.0131988698943476,-0.028367597466541,0.3263430030782537,0.3698070087758181,0.2276676314977097,0.1329025966714091,-0.0947650348263005,0.22100133292643,0.4345019145708753,0.2135005816444452,near plateau,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,,,,,,
regression,AC,fs1,MLR,34,206,0.4759418272525119,0.4298986618094856,0.1549359207324923,0.014821654825576,-0.1401142659069162,0.008314651252163,0.4150770069839096,0.6804983256639758,0.3217497325745261,0.1354692455894973,-0.1862804869850288,0.4271934760153512,0.5704414853891546,0.1432480093738034,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,DT,34,206,0.5733693874177592,0.8619554414022259,-0.1175452971182854,0.6143072642188742,0.7318525613371596,0.3078926778986238,0.2476481771833517,0.6909146845360447,0.173959308864937,0.0350788869738947,-0.1388804218910423,0.3433565622122538,0.3249396187319774,-0.0184169434802763,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,XGB,34,206,0.9841129107013092,0.9849960868372908,-0.1275175867831761,0.6082511519782425,0.7357687387614187,0.0415323945500056,0.3767449348590482,1.1116304974844853,0.0088439268319132,0.0038487800416599,-0.0049951467902533,0.4377491320980082,0.238230510712516,-0.1995186213854922,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,GBR,34,206,0.9027294844099008,0.9223035691734432,0.106801044775165,0.5811046877481046,0.4743036429729396,0.067615416830402,0.3411988814253386,0.7959284396347357,0.0525954480365033,0.0163797314626238,-0.0362157165738795,0.4023800039323149,0.2080845686737585,-0.1942954352585564,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,RF,34,206,0.6742194165910809,0.8886859936121263,0.1872201709638441,0.5536282982700518,0.3664081273062076,0.0874542499886184,0.3350576953420745,0.4869992456272367,0.1583759937225674,0.0238807953054279,-0.1344951984171394,0.2881875161709156,0.2345423812531641,-0.0536451349177515,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,ET,34,206,0.3116222497166639,0.7109657077996137,0.1145256090072881,0.2739192500261213,0.1593936410188332,-0.0430066070398327,0.4370464577734924,0.4370464577734924,0.253186557836342,0.052996559317534,-0.2001899985188079,0.1823870869803277,0.2907906384718735,0.1084035514915457,improving,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,ANN,34,206,-0.0312960121459394,0.403667610767375,-0.4437598348501524,0.272263155644769,0.7160229904949214,0.068904640293145,0.131404455122606,0.5301964973224974,1.0259903519727682,0.2140022828570486,-0.8119880691157196,1.3222350676977592,0.4360230597384379,-0.8862120079593213,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,SVR,34,206,0.349845484804644,0.5443265595496547,0.1151628346487545,0.2700789503072071,0.1549161156584526,-0.0094525596623994,0.2742476092424476,0.2742476092424476,0.2517301316302004,0.1000138137990893,-0.1517163178311111,0.1832418618914182,0.3155218703109867,0.1322800084195685,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,EN,34,206,0.4617671795483424,0.4498599944267816,0.170756478478137,0.1723810667031242,0.0016245882249872,-0.0376178748826477,0.2774789277236574,0.4294334646399414,0.3047759219680578,0.1393922744582749,-0.1653836475097829,0.4348306053157756,0.4258206937638599,-0.0090099115519157,near plateau,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,LASSO,34,206,0.4968984189706025,0.4767264286039882,0.1976246891988319,0.1570950584179745,-0.0405296307808573,-0.0257868060268476,0.3196313701860137,0.475092730620925,0.304520487469461,0.131114270900205,-0.1734062165692559,0.4916493631066624,0.5117921046365054,0.0201427415298429,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,RIDGE,34,206,0.2948624656875939,0.4278109173960736,0.0792810107025977,0.1313892844101477,0.0521082737075499,-0.0334001958227428,0.2964216329859259,0.3607449747049416,0.2321354096737916,0.1307924045580307,-0.1013430051157608,0.2417949764064196,0.4052377445822085,0.1634427681757889,improving,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,MLR,34,206,0.5057606670843138,0.4806966418198012,0.1975022454384501,0.1124515982868316,-0.0850506471516185,-0.0269634871022416,0.3682450435329696,0.5223063834774833,0.3030556742661847,0.1289789454478939,-0.1740767288182907,0.5052661599503665,0.5473509058125805,0.042084745862214,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs2,KNN,30,171,1.0,1.0,-0.5610718198888928,0.0393855404702749,0.6004573603591676,0.0115590774656238,0.9606144595297252,1.5610718198888929,0.0,0.0,0.0,0.2742754087385961,0.1774315976292456,-0.0968438111093505,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,DT,34,206,0.6849626106234754,0.8260805177037078,-0.0376853596440962,0.6096726017537303,0.6473579613978265,0.4115201019840416,0.2164079159499775,0.8634495943931676,0.1843953932692134,0.0567182462777092,-0.1276771469915041,0.5275768006830613,0.1827677520778435,-0.3448090486052179,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,XGB,34,206,0.9854874093660412,0.985976363223138,0.146785262579411,0.5798696082550886,0.4330843456756776,0.1080864516538426,0.4061067549680494,0.8578061981114854,0.0091306082201199,0.0039494900055552,-0.0051811182145646,0.3443209744642207,0.2447342796283065,-0.0995866948359142,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,GBR,34,206,0.770507646558497,0.8685302990354031,0.2209011365611172,0.5676845186751759,0.3467833821140587,0.1222011737904794,0.3008457803602272,0.5496065099973798,0.1196343887256315,0.0270750048825523,-0.0925593838430792,0.3163495629907443,0.1873181048750571,-0.1290314581156872,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,RF,34,206,0.6520730795417711,0.8975969906392839,0.1652821785279178,0.5324271633391072,0.3671449848111894,0.1263665624072522,0.3651698273001766,0.5011725967345741,0.1548986308121128,0.0200923156118882,-0.1348063152002246,0.2861759941160143,0.2696286422481782,-0.0165473518678361,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,ANN,34,206,-1.384919868886422,0.7379137550474255,-1.4347556899733749,0.3180692122883425,1.7528249022617173,0.1320473345923222,0.419844542759083,0.5401819572742402,4.662741885467874,0.0513891524462223,-4.611352733021652,2.132359056552301,0.3440866944141968,-1.7882723621381045,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,SVR,34,206,0.3902887829147856,0.5842732112156879,0.0708586257031669,0.2789798745424994,0.2081212488393325,0.0017189436100361,0.3052933366731885,0.3760331411244388,0.2099634981583027,0.0827443785836246,-0.1272191195746781,0.1567181984372236,0.2533031601017073,0.0965849616644836,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,ET,34,206,0.5308951032717905,0.7111034303723656,0.1068675480155961,0.2306582533568923,0.1237907053412962,-0.0348769661333288,0.4804451770154733,0.5312069562613863,0.178157177059014,0.0494456653832411,-0.1287115116757728,0.228721955942276,0.2845199686553137,0.0557980127130376,improving,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,EN,34,206,0.4517727879702343,0.4004088420294288,0.1065801940757963,0.0836535825709517,-0.0229266115048445,-0.0568931148429752,0.316755259458477,0.46212590875763,0.2319111199738288,0.142134172887017,-0.0897769470868118,0.3265911978585666,0.3447126286137854,0.0181214307552187,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,RIDGE,34,206,0.3054891018116454,0.4183609071099938,0.0409220390700358,0.0759468452078383,0.0350248061378025,-0.0212561760672629,0.3424140619021555,0.417749517184784,0.1997120020156219,0.1347445901251909,-0.0649674118904309,0.207577285373208,0.4145406750903291,0.2069633897171211,improving,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,LASSO,34,206,0.5778194966317283,0.480477587835149,0.1730313696887816,0.0747997154130208,-0.0982316542757608,-0.0189147679518542,0.4056778724221281,0.644782738112222,0.1884530588739736,0.1421070248688001,-0.0463460340051734,0.4570395533820995,0.5726436812454386,0.1156041278633391,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,MLR,34,206,0.6062571966894768,0.4879603899066931,0.1540236909176835,0.0475526832658254,-0.1064710076518581,-0.0108178012174553,0.4404077066408677,0.695081457105616,0.1914403099332398,0.1385845842225162,-0.0528557257107235,0.5443505032500813,0.6156275421889198,0.0712770389388385,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs3,KNN,30,171,1.0,1.0,-0.5682750099761368,0.0261329422068659,0.5944079521830027,0.0426710831707303,0.973867057793134,1.568275009976137,0.0,0.0,0.0,0.2985717268601157,0.1584728171373756,-0.14009890972274,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,XGB,34,206,0.9518437338569876,0.9303221260524324,-0.0954894003610526,0.4889021437012776,0.5843915440623302,0.0523367814972138,0.4414199823511547,1.0473331342180403,0.0270799332933651,0.007191221459423,-0.0198887118339421,0.4098727649434266,0.1333576272122558,-0.2765151377311708,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,GBR,34,206,0.8716520301659504,0.900431476562247,-0.032163593769729,0.4878356978217829,0.5199992915915119,0.0625596060634434,0.4125957787404641,0.9038156239356794,0.0736813860017761,0.0147005137005165,-0.0589808723012595,0.5478331670999814,0.2054349609259867,-0.3423982061739947,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,RF,34,206,0.6593896443296161,0.8860426608180925,0.1100671876068866,0.439261983926926,0.3291947963200394,0.0724873657180341,0.4467806768911664,0.5702692510702032,0.1589262867468125,0.016043923866477,-0.1428823628803355,0.2716979936984478,0.3243790842579732,0.0526810905595253,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,DT,34,206,0.6423703289537614,0.8350015280467398,-0.3192819017007691,0.3942176053323173,0.7134995070330864,0.0058270335011488,0.4407839227144224,0.9616522306545304,0.1967581270829866,0.0323287736491181,-0.1644293534338685,0.7170546875232994,0.3590576450932818,-0.3579970424300175,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,ET,34,206,0.5963417270056907,0.798544330368228,0.0135057286703206,0.2461209757506652,0.2326152470803446,0.0264420759375259,0.5524233546175629,0.58283599833537,0.161221979891929,0.0327999388915783,-0.1284220410003507,0.2616850618189473,0.2954937066760379,0.0338086448570906,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,ANN,34,206,0.4603929085971897,0.6457367291266752,-2.236903574779624,0.1998063856841716,2.436709960463795,0.1750813202634133,0.4459303434425036,2.6972964833768134,0.3405743148266675,0.0944564283790754,-0.246117886447592,3.7307963599008658,0.331052324703516,-3.39974403519735,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,SVR,34,206,0.3634120261337578,0.4771536020126906,0.0715789374963754,0.1877816927784469,0.1162027552820715,0.0138714488565673,0.2893719092342437,0.3209990465128186,0.2230132284014681,0.0662875255663276,-0.1567257028351404,0.1000556205141572,0.2187941581315098,0.1187385376173525,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,KNN,30,171,0.999999993422006,0.9999554708553676,-0.923523692023627,-0.0323034940654507,0.8912201979581763,0.0522773225095728,1.0322589649208185,1.923523685445633,1.139341982222462e-08,3.911707081916719e-05,3.910567739934497e-05,0.6515678744921221,0.1975884884033238,-0.4539793860887983,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,EN,34,206,0.0,0.0,-0.0931550258295603,-0.1736784244725336,-0.0805233986429733,0.0096193137643905,0.1736784244725336,0.1832977382369241,0.0,0.0,0.0,0.0812539826047203,0.1867403101194336,0.1054863275147132,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,LASSO,34,206,0.0,0.0,-0.0931550258295603,-0.1736784244725336,-0.0805233986429733,0.0096193137643905,0.1736784244725336,0.1832977382369241,0.0,0.0,0.0,0.0812539826047203,0.1867403101194336,0.1054863275147132,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,RIDGE,34,206,0.2543809882760443,0.2318431260473037,-0.0117904748099449,-0.1890948980407271,-0.1773044232307822,-0.027157162950386,0.4209380240880308,0.4497313201553422,0.2030132124565129,0.1188308565109656,-0.0841823559455473,0.1766610781571608,0.3892123754976923,0.2125512973405314,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
regression,AC,fs4,MLR,34,206,0.4394934315716174,0.2544795419871677,-0.0617703039839322,-0.3676956238457298,-0.3059253198617976,-0.0045564284876434,0.6221751658328976,1.0753778496042272,0.286150126849905,0.1254385452301288,-0.1607115816197762,0.4000414485441538,0.6976630318418843,0.2976215832977305,declining,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,,,,,,
classification,AC,fs1,XGB,35,206,,,,,,,0.2535228259974801,0.3617636971753563,0.1599814850421176,0.0059424148501345,-0.1540390701919831,0.1608450589821158,0.198707049557139,0.0378619905750232,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.9146339741501032,0.969706918738426,0.5528702769747469,0.7161840927409459,0.1633138157661989,-0.0048853246373218
classification,AC,fs1,DT,35,206,,,,,,,0.1725538581346187,0.4333100104540919,0.0426861884726002,0.0198682121131179,-0.0228179763594823,0.1435740573197892,0.1897565054848745,0.0461824481650852,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.93930907710176,0.8865690984759688,0.5482251202904087,0.71401524034135,0.1657901200509413,0.0469090688543194
classification,AC,fs1,RF,35,206,,,,,,,0.2710055219719375,0.4005301322249039,0.0350921293224608,0.0035088802965432,-0.0315832490259176,0.1883829876821712,0.1480914099280296,-0.0402915777541416,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.9653415970786172,0.9724642173606436,0.5865628177802156,0.7014586953887061,0.1148958776084905,0.0196858287793877
classification,AC,fs1,ET,35,206,,,,,,,0.2250689698880764,0.3780393161475177,0.0811932517183778,0.0158301257140257,-0.0653631260043521,0.1504019769150253,0.1501403322531527,-0.0002616446618725,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.9222253826720136,0.9245876188057024,0.5441860665244959,0.6995186489176259,0.15533258239313,0.0412459499739963
classification,AC,fs1,SVC,35,206,,,,,,,0.1397886812696505,0.4584160203047664,0.0580505888547658,0.0210126761147382,-0.0370379127400276,0.1927532006339983,0.1697183016502558,-0.0230348989837425,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.9401782533076488,0.8255162246579797,0.4817622330028824,0.6857275433883292,0.2039653103854468,0.018578560853332
classification,AC,fs1,GBC,35,206,,,,,,,0.2015398408836093,0.4476118581374544,0.0283604468340534,0.0297685209451395,0.0014080741110861,0.195719525728474,0.1547802199154794,-0.0409393058129946,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.9873168226013576,0.8817991454835694,0.5397049644639031,0.6802593045999601,0.1405543401360569,0.0237274536752254
classification,AC,fs1,ANN,35,206,,,,,,,0.1251756037260945,0.2158477463428469,0.1327279150009859,0.0356317881457853,-0.0970961268552006,0.2606196055085825,0.1934245743313744,-0.0671950311772081,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.6334285714285713,0.80498946121024,0.4175808250857244,0.6798138574841455,0.262233032398421,0.0794873522223658
classification,AC,fs1,KNN,35,206,,,,,,,0.1475550209765669,0.1522543816783872,0.1806982381012062,0.0244058082963151,-0.1562924298048911,0.2055366004892548,0.1764363927852652,-0.0291002077039895,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.5174313434313433,0.8052361038596093,0.4274033368372626,0.6576810828830424,0.2302777460457797,0.0154256896200908
classification,AC,fs1,LOGREG,35,206,,,,,,,0.0891173233467155,0.2816709699861401,0.1090295094317647,0.0504939791403071,-0.0585355302914576,0.1942608348093186,0.1543905011437659,-0.0398703336655527,improving,moderate,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs1\learning_curve_model_summary.csv,0.8623035515109819,0.7453508042757433,0.5806325815248418,0.6562334809290278,0.075600899404186,0.0217503333797025
classification,AC,fs2,GBC,35,206,,,,,,,0.1554933657486843,0.4353963008006604,0.0184196627817804,0.0281337364114763,0.0097140736296959,0.1080938516323794,0.1583613756273309,0.0502675239949515,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9865522961748082,0.871476026282567,0.5526420255161464,0.7159826605338827,0.1633406350177363,0.1020769435693422
classification,AC,fs2,XGB,35,206,,,,,,,0.2290810032235164,0.3781300706793696,0.1585325020553701,0.0121934822174046,-0.1463390198379655,0.1544245094060837,0.1538510758398851,-0.0005734335661986,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.911289096805226,0.9401602904423558,0.5331590261258563,0.7110792872188394,0.1779202610929831,0.047266335520443
classification,AC,fs2,RF,35,206,,,,,,,0.2705880618375211,0.4406171912114816,0.1612341097935401,0.0019230370854839,-0.1593110727080562,0.1773213138165885,0.1820000785499755,0.0046787647333869,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.91704670326496,0.9793179338042473,0.570419562326256,0.7087298719667261,0.13831030964047,0.0145438380009886
classification,AC,fs2,ET,35,206,,,,,,,0.2794835386737778,0.3949671634613039,0.0740991208790377,0.0062188452297459,-0.0678802756492917,0.1115300248947103,0.2157507092185573,0.104220684323847,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9315314401538004,0.9605992322865016,0.5365642766924965,0.6811156936127237,0.1445514169202272,0.0234188716296097
classification,AC,fs2,SVC,35,206,,,,,,,0.1333605632901999,0.3812489896348296,0.0739039066408763,0.0241579535903563,-0.04974595305052,0.1383916908913632,0.1784811193326312,0.040089428441268,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9399498349020542,0.7996363618123616,0.5587008452672245,0.6662757985221617,0.1075749532549371,0.0775068668081617
